"Transaction","From","To","Crypto","USD","Txn","ID","Sex","Type","Skin","Slots","Rank"
"Sold","Carlini8","Pranksy",3.99,1427,2020-09-28,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","0xe4c479","Carlini8",3.8,1355,2020-09-28,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","0x067034","0xe4c479",2.99,1137,2020-09-20,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","Carlini8","0x067034",2.5,946,2020-09-19,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","PM_disco…","Carlini8",1.9,716,2020-09-14,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","0xb6be4d","PM_disco…",1.2,276,2020-06-26,8512,"Girl","Female","Dark",3,"2163200000%"
"Claimed",NA,"0xb6be4d",NA,NA,2017-06-23,8512,"Girl","Female","Dark",3,"2163200000%"
"Sold","0x27c79a","Ravachol",0.52,103,2020-04-27,8513,"Guy","Male","Albino",3,"2564562000%"
"Sold","Pranksy","0x27c79a",0.5,72,2020-01-07,8513,"Guy","Male","Albino",3,"2564562000%"
"Sold","0x00d7c9","Pranksy",0.25,45,2019-09-02,8513,"Guy","Male","Albino",3,"2564562000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8513,"Guy","Male","Albino",3,"2564562000%"
"Claimed",NA,"12734295",NA,NA,2017-06-23,8514,"Girl","Female","Mid",3,"1765120000%"
"Sold","6827056","6689278",0.39,104,2017-07-06,8515,"Guy","Male","Light",2,"1222897500%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,8515,"Guy","Male","Light",2,"1222897500%"
"Sold","5331586","6059058",0.41,84,2017-07-10,8516,"Girl","Female","Light",3,"1428480000%"
"Claimed",NA,"5331586",NA,NA,2017-06-23,8516,"Girl","Female","Light",3,"1428480000%"
"Sold","ddaavvee","0x717403",0.25,72,2017-06-27,8517,"Guy","Male","Light",3,"2425665000%"
"Claimed",NA,"ddaavvee",NA,NA,2017-06-23,8517,"Guy","Male","Light",3,"2425665000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8518,"Guy","Male","Dark",3,"2572614000%"
"Sold","349150","0x568cf5",5.98,2174,2020-09-28,8519,"Girl","Female","Dark",2,"2183040000%"
"Sold","11976269","0x0553de",4.9,1753,2020-09-28,8519,"Girl","Female","Dark",2,"2183040000%"
"Claimed",NA,"0xb6be4d",NA,NA,2017-06-23,8519,"Girl","Female","Dark",2,"2183040000%"
"Claimed",NA,"ddaavvee",NA,NA,2017-06-23,8520,"Guy","Male","Light",3,"2105598000%"
"Sold","14602955","14650138",0.5,143,2017-06-27,8521,"Guy","Male","Mid",3,"2262612000%"
"Claimed",NA,"14602955",NA,NA,2017-06-23,8521,"Guy","Male","Mid",3,"2262612000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,8522,"Guy","Male","Albino",3,"2165988000%"
"Sold","Pranksy","0xa9c206",0.55,96,2019-09-27,8523,"Girl","Female","Light",3,"4012800000%"
"Sold","0x682c30","0xff8414",0.1,32,2017-06-28,8523,"Girl","Female","Light",3,"4012800000%"
"Claimed",NA,"0x682c30",NA,NA,2017-06-23,8523,"Girl","Female","Light",3,"4012800000%"
"Sold","6827056","6689278",0.35,84,2017-07-07,8524,"Girl","Female","Dark",2,"0.794880000%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,8524,"Girl","Female","Dark",2,"0.794880000%"
"Claimed",NA,"13401139",NA,NA,2017-06-23,8525,"Guy","Male","Light",2,"1253092500%"
"Sold","14215174","6059058",0.25,87,2017-08-28,8526,"Girl","Female","Light",2,"1248000000%"
"Sold","48442","14215174",0.49,93,2017-07-11,8526,"Girl","Female","Light",2,"1248000000%"
"Sold","6827056","48442",0.1,32,2017-06-28,8526,"Girl","Female","Light",2,"1248000000%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,8526,"Girl","Female","Light",2,"1248000000%"
"Sold","6827056","0x00bd3a",0.1,32,2017-06-28,8527,"Girl","Female","Light",2,"0.668160000%"
"Claimed",NA,"0x682c30",NA,NA,2017-06-23,8527,"Girl","Female","Light",2,"0.668160000%"
"Sold","PM_disco…","0x274a8b",2.25,833,2020-09-12,8528,"Girl","Female","Light",3,"1757440000%"
"Sold","0xb6be4d","PM_disco…",0.95,214,2020-06-27,8528,"Girl","Female","Light",3,"1757440000%"
"Claimed",NA,"0xb6be4d",NA,NA,2017-06-23,8528,"Girl","Female","Light",3,"1757440000%"
"Claimed",NA,"12681944",NA,NA,2017-06-23,8529,"Girl","Female","Light",3,"1451520000%"
"Claimed",NA,"ddaavvee",NA,NA,2017-06-23,8530,"Guy","Male","Light",3,"3369762000%"
"Claimed",NA,"0x5462de",NA,NA,2017-06-23,8531,"Guy","Zombie","Zombie",3,"0.037693333%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8532,"Guy","Male","Dark",2,"0.582763500%"
"Sold","6827056","233759",0.49,371,2018-01-01,8533,"Girl","Female","Light",3,"1630720000%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,8533,"Girl","Female","Light",3,"1630720000%"
"Claimed",NA,"11557757",NA,NA,2017-06-23,8534,"Guy","Male","Albino",3,"2176053000%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,8535,"Girl","Female","Light",3,"1386240000%"
"Sold","0x27c79a","0x98c488",0.73,147,2020-05-17,8536,"Guy","Male","Dark",3,"2590731000%"
"Sold","Tschuuul…","0x27c79a",0.5,72,2020-01-07,8536,"Guy","Male","Dark",3,"2590731000%"
"Sold","juggerna…","Tschuuul…",0.25,45,2019-10-13,8536,"Guy","Male","Dark",3,"2590731000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8536,"Guy","Male","Dark",3,"2590731000%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,8537,"Girl","Female","Dark",3,"1754880000%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,8538,"Girl","Female","Light",3,"1975040000%"
"Claimed",NA,"1258788",NA,NA,2017-06-23,8539,"Girl","Female","Dark",4,"3430080000%"
"Sold","0x13816f","0x491be7",5.56,1980,2020-09-29,8540,"Guy","Male","Dark",2,"2204235000%"
"Sold","MrTpunks…","0x13816f",2.85,1004,2020-09-26,8540,"Guy","Male","Dark",2,"2204235000%"
"Sold","Pranksy","MrTpunks…",2.49,862,2020-09-24,8540,"Guy","Male","Dark",2,"2204235000%"
"Sold","TJ2010","Pranksy",2.22,726,2020-09-24,8540,"Guy","Male","Dark",2,"2204235000%"
"Sold","0x3a8441","TJ2010",0.89,296,2020-09-07,8540,"Guy","Male","Dark",2,"2204235000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8540,"Guy","Male","Dark",2,"2204235000%"
"Claimed",NA,"10119815",NA,NA,2017-06-23,8541,"Guy","Male","Mid",3,"2536380000%"
"Sold","11976269","3648885",0.79,183,2020-06-26,8542,"Guy","Male","Mid",2,"2312937000%"
"Claimed",NA,"11976269",NA,NA,2017-06-23,8542,"Guy","Male","Mid",2,"2312937000%"
"Sold","Hemba","0xcd2c66",1,400,2020-08-04,8543,"Guy","Male","Mid",3,"6733485000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,8543,"Guy","Male","Mid",3,"6733485000%"
"Claimed",NA,"11976269",NA,NA,2017-06-23,8544,"Girl","Female","Light",3,"4486400000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,8545,"Guy","Male","Dark",3,"2522289000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8546,"Guy","Male","Dark",2,"1135332000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8547,"Guy","Male","Light",4,"3312391500%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8548,"Girl","Female","Mid",3,"1998080000%"
"Sold","55241","393680",0.5,134,2019-07-13,8549,"Guy","Male","Albino",1,"1829817000%"
"Claimed",NA,"55241",NA,NA,2017-06-23,8549,"Guy","Male","Albino",1,"1829817000%"
"Claimed",NA,"52816",NA,NA,2017-06-23,8550,"Guy","Male","Light",3,"1966701000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8551,"Guy","Male","Light",3,"6272508000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8552,"Girl","Female","Mid",3,"1251840000%"
"Claimed",NA,"0x5462de",NA,NA,2017-06-23,8553,"Guy","Zombie","Zombie",1,"0.022880000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8554,"Guy","Male","Light",3,"5664582000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8555,"Guy","Male","Light",2,"2856447000%"
"Sold","Pixls","Snowfro",0.72,115,2019-02-23,8556,"Girl","Female","Mid",3,"1352960000%"
"Sold","0xe45df5","Pixls",0.25,22,2018-12-13,8556,"Girl","Female","Mid",3,"1352960000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,8556,"Girl","Female","Mid",3,"1352960000%"
"Claimed",NA,"9119710",NA,NA,2017-06-23,8557,"Guy","Male","Light",4,"1790563500%"
"Claimed",NA,"9119710",NA,NA,2017-06-23,8558,"Guy","Male","Mid",3,"6429522000%"
"Claimed",NA,"9119710",NA,NA,2017-06-23,8559,"Guy","Male","Dark",3,"2526315000%"
"Claimed",NA,"9119710",NA,NA,2017-06-23,8560,"Girl","Female","Dark",3,"1667840000%"
"Claimed",NA,"9119710",NA,NA,2017-06-23,8561,"Guy","Male","Mid",2,"1153449000%"
"Sold","0x0553de","GoWest23",2.49,414,2019-04-06,8562,"Guy","Male","Dark",2,"7557808500%"
"Sold","jmg","0x0553de",1.39,174,2019-01-19,8562,"Guy","Male","Dark",2,"7557808500%"
"Sold","Cyborg","jmg",0.55,124,2018-10-06,8562,"Guy","Male","Dark",2,"7557808500%"
"Sold","0x8ba3e2","Cyborg",0.18,53,2017-09-29,8562,"Guy","Male","Dark",2,"7557808500%"
"Claimed",NA,"0xc0f5dd",NA,NA,2017-06-23,8562,"Guy","Male","Dark",2,"7557808500%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,8563,"Guy","Male","Mid",4,"6500983500%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,8564,"Guy","Male","Dark",2,"1207800000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8565,"Girl","Female","Dark",2,"0.984960000%"
"Claimed",NA,"4077537",NA,NA,2017-06-23,8566,"Girl","Female","Mid",2,"0.798720000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8567,"Guy","Male","Mid",4,"5486431500%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,8568,"Guy","Male","Dark",2,"2590731000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8569,"Guy","Male","Mid",3,"1950597000%"
"Claimed",NA,"8593785",NA,NA,2017-06-23,8570,"Girl","Female","Albino",3,"1323520000%"
"Sold","0x7d705d","NFTinTin",0.57,129,2020-02-08,8571,"Guy","Male","Dark",4,"5426041500%"
"Sold","0x6611fe","0x7d705d",0.55,73,2020-01-04,8571,"Guy","Male","Dark",4,"5426041500%"
"Claimed",NA,"0x6611fe",NA,NA,2017-06-23,8571,"Guy","Male","Dark",4,"5426041500%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8572,"Guy","Male","Dark",3,"3883077000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8573,"Guy","Male","Light",2,"1796602500%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8574,"Guy","Male","Light",4,"4979155500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8575,"Guy","Male","Dark",2,"1500691500%"
"Sold","sov","GoWest23",7,1408,2020-05-16,8576,"Girl","Female","Light",3,"1716480000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,8576,"Girl","Female","Light",3,"1716480000%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,8577,"Girl","Female","Dark",2,"0.576000000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8578,"Guy","Male","Light",2,"2306898000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,8579,"Girl","Female","Light",3,"1258240000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8580,"Girl","Female","Dark",4,"3693120000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,8581,"Guy","Male","Mid",3,"1505724000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8582,"Girl","Female","Light",3,"1059840000%"
"Sold","Pranksy","0x491be7",6,2113,2020-10-04,8583,"Guy","Male","Albino",2,"1437282000%"
"Sold","KittyGr_…","Pranksy",4.8,1689,2020-10-04,8583,"Guy","Male","Albino",2,"1437282000%"
"Sold","0x00d7c9","KittyGr_…",0.1,60,2018-06-08,8583,"Guy","Male","Albino",2,"1437282000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8583,"Guy","Male","Albino",2,"1437282000%"
"Sold","Pranksy","7478",1,163,2020-01-16,8584,"Guy","Male","Light",4,"5155796250%"
"Sold","0x00d7c9","Sylveste…",0.5,85,2019-05-09,8584,"Guy","Male","Light",4,"5155796250%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8584,"Guy","Male","Light",4,"5155796250%"
"Claimed",NA,"ddaavvee",NA,NA,2017-06-23,8585,"Girl","Female","Mid",3,"1643520000%"
"Sold","Korniej","0x568cf5",5.9,2112,2020-09-29,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","MrNFT","Korniej",1.99,735,2020-09-20,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","Pranksy","MrNFT",1.78,678,2020-09-20,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","VonMises","Pranksy",1.75,659,2020-09-14,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","0x6f1724","VonMises",1,210,2020-05-24,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","0x00d7c9","0x6f1724",0.1,27,2018-08-22,8586,"Guy","Male","Dark",2,"2491087500%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8586,"Guy","Male","Dark",2,"2491087500%"
"Sold","16058782","15242351",0.23,73,2017-08-23,8587,"Guy","Male","Mid",3,"6799914000%"
"Sold","1205785","10528156",0.08,16,2017-07-14,8587,"Guy","Male","Mid",3,"6799914000%"
"Claimed",NA,"1205785",NA,NA,2017-06-23,8587,"Guy","Male","Mid",3,"6799914000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8588,"Guy","Male","Light",3,"2153910000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8589,"Girl","Female","Dark",2,"0.683520000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8590,"Guy","Male","Dark",2,"1639588500%"
"Sold","Carlini8","0x13816f",5.5,1963,2020-09-30,8591,"Guy","Male","Mid",3,"2355210000%"
"Sold","GoWest23","Carlini8",5.85,2093,2020-09-29,8591,"Guy","Male","Mid",3,"2355210000%"
"Sold","0x20e386","GoWest23",1.2,465,2020-09-13,8591,"Guy","Male","Mid",3,"2355210000%"
"Claimed",NA,"0x20e386",NA,NA,2017-06-23,8591,"Guy","Male","Mid",3,"2355210000%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,8592,"Girl","Female","Dark",3,"1693440000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8593,"Guy","Male","Albino",1,"1745271000%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,8594,"Guy","Male","Mid",3,"2316963000%"
"Sold","12586027","6689278",0.65,134,2017-07-13,8595,"Girl","Female","Light",2,"1461120000%"
"Claimed",NA,"12586027",NA,NA,2017-06-23,8595,"Girl","Female","Light",2,"1461120000%"
"Claimed",NA,"2126677",NA,NA,2017-06-23,8596,"Guy","Male","Light",4,"6404359500%"
"Claimed",NA,"5368969",NA,NA,2017-06-23,8597,"Guy","Male","Albino",2,"2334073500%"
"Sold","55241","6857052",0.1,37,2017-11-20,8598,"Guy","Male","Light",3,"2739693000%"
"Claimed",NA,"55241",NA,NA,2017-06-23,8598,"Guy","Male","Light",3,"2739693000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8599,"Guy","Male","Mid",3,"2053260000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8600,"Girl","Female","Dark",2,"1034880000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8601,"Guy","Male","Light",2,"2014006500%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8602,"Girl","Female","Mid",3,"1762560000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8603,"Guy","Male","Dark",3,"2590731000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8604,"Girl","Female","Light",3,"1666560000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8605,"Girl","Female","Light",2,"2092800000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8606,"Guy","Male","Mid",3,"1759362000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8607,"Guy","Male","Dark",2,"2421639000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8608,"Guy","Male","Dark",3,"1537932000%"
"Sold","12734295","17MILE",1,203,2020-05-22,8609,"Guy","Male","Light",3,"6338937000%"
"Claimed",NA,"0xc24f57",NA,NA,2017-06-23,8609,"Guy","Male","Light",3,"6338937000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8610,"Guy","Male","Mid",4,"3502620000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8611,"Guy","Male","Mid",3,"6083286000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8612,"Guy","Male","Light",2,"2400502500%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8613,"Guy","Male","Dark",3,"6952902000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8614,"Guy","Male","Mid",4,"5244871500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8615,"Guy","Male","Light",3,"2707485000%"
"Sold","14966261","OcramPel…",0.7,118,2020-01-22,8616,"Guy","Male","Mid",3,"2180079000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,8616,"Guy","Male","Mid",3,"2180079000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8617,"Girl","Female","Light",4,"3243840000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,8618,"Guy","Male","Light",5,"4496639400%"
"Claimed",NA,"9651670",NA,NA,2017-06-23,8619,"Guy","Male","Mid",3,"2995344000%"
"Claimed",NA,"3563061",NA,NA,2017-06-23,8620,"Guy","Male","Light",2,"1724134500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8621,"Girl","Female","Dark",4,"4017600000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8622,"Guy","Male","Mid",2,"2309917500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8623,"Girl","Female","Light",3,"1653760000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8624,"Guy","Male","Light",3,"2206248000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8625,"Guy","Male","Light",2,"2291800500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8626,"Guy","Male","Light",3,"6127572000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8627,"Guy","Male","Mid",4,"6073724250%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8628,"Guy","Male","Mid",2,"1920402000%"
"Claimed",NA,"12681944",NA,NA,2017-06-23,8629,"Girl","Female","Dark",2,"0.748800000%"
"Sold","Hemba","0x7e5280",0.25,118,2017-11-26,8630,"Girl","Female","Dark",2,"1363200000%"
"Sold","0x682c30","Hemba",0.19,56,2017-06-29,8630,"Girl","Female","Dark",2,"1363200000%"
"Claimed",NA,"0x682c30",NA,NA,2017-06-23,8630,"Girl","Female","Dark",2,"1363200000%"
"Sold","0xb38071","7435267",0.05,13,2017-07-01,8631,"Girl","Female","Light",3,"1415680000%"
"Claimed",NA,"11763825",NA,NA,2017-06-23,8631,"Girl","Female","Light",3,"1415680000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8632,"Guy","Male","Albino",3,"3206709000%"
"Claimed",NA,"22034",NA,NA,2017-06-23,8633,"Guy","Male","Albino",3,"1912350000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8634,"Guy","Male","Albino",3,"1767414000%"
"Sold","KittyGr_…","Michel_M…",6.5,2299,2020-10-05,8635,"Girl","Female","Mid",3,"1515520000%"
"Sold","0xd8e806","KittyGr_…",0.25,150,2018-06-08,8635,"Girl","Female","Mid",3,"1515520000%"
"Sold","0x682c30","0xd8e806",0.39,74,2017-07-11,8635,"Girl","Female","Mid",3,"1515520000%"
"Claimed",NA,"0x682c30",NA,NA,2017-06-23,8635,"Girl","Female","Mid",3,"1515520000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8636,"Girl","Female","Mid",3,"1568000000%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,8637,"Guy","Male","Dark",3,"6355041000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8638,"Girl","Female","Mid",3,"0.661760000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8639,"Girl","Female","Mid",1,"1466880000%"
"Sold","0x00d7c9","snowfro",0.05,27,2018-06-11,8640,"Guy","Male","Light",2,"2059299000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,8640,"Guy","Male","Light",2,"2059299000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8641,"Guy","Male","Albino",2,"2494107000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8642,"Guy","Male","Dark",3,"2955084000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8643,"Guy","Male","Dark",3,"1823778000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8644,"Guy","Male","Dark",2,"2548458000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8645,"Guy","Male","Dark",3,"2333067000%"
"Sold","5331586","45688",0.32,86,2017-07-04,8646,"Girl","Female","Light",3,"1743360000%"
"Claimed",NA,"5331586",NA,NA,2017-06-23,8646,"Girl","Female","Light",3,"1743360000%"
"Claimed",NA,"11976269",NA,NA,2017-06-23,8647,"Girl","Female","Dark",3,"2115840000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8648,"Guy","Male","Albino",3,"3112098000%"
"Sold","1742511","Bluetip2…",0.57,122,2020-05-02,8649,"Guy","Male","Light",3,"2290794000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,8649,"Guy","Male","Light",3,"2290794000%"
"Claimed",NA,"10052911",NA,NA,2017-06-23,8650,"Guy","Male","Dark",3,"3061773000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,8651,"Guy","Male","Light",4,"2136296250%"
"Claimed",NA,"5530334",NA,NA,2017-06-23,8652,"Guy","Male","Albino",2,"2303878500%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8653,"Guy","Male","Mid",3,"3840804000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,8654,"Guy","Male","Albino",3,"6153741000%"
"Sold","wolong","0xbf6ccf",3.25,2035,2020-12-22,8655,"Guy","Male","Light",3,"6336924000%"
"Sold","0xb6be4d","wolong",2.96,1007,2020-09-25,8655,"Guy","Male","Light",3,"6336924000%"
"Claimed",NA,"0xb6be4d",NA,NA,2017-06-23,8655,"Guy","Male","Light",3,"6336924000%"
"Sold","scalynel…","0x033ee7",2.99,1034,2020-09-24,8656,"Girl","Female","Dark",2,"1731840000%"
"Sold","0xb6be4d","scalynel…",1.1,255,2020-06-25,8656,"Girl","Female","Dark",2,"1731840000%"
"Claimed",NA,"0xb6be4d",NA,NA,2017-06-23,8656,"Girl","Female","Dark",2,"1731840000%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,8657,"Girl","Female","Light",2,"1455360000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,8658,"Guy","Male","Albino",4,"2306898000%"
"Sold","coinduph…","0x13816f",6.12,2074,2020-10-07,8659,"Guy","Male","Light",3,"2331054000%"
"Sold","Dude_Nak…","coinduph…",0.1,62,2018-04-20,8659,"Guy","Male","Light",3,"2331054000%"
"Sold","0x8234be","Dude_Nak…",0.1,54,2018-03-18,8659,"Guy","Male","Light",3,"2331054000%"
"Claimed",NA,"0x8234be",NA,NA,2017-06-23,8659,"Guy","Male","Light",3,"2331054000%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,8660,"Guy","Male","Mid",3,"5851791000%"
"Claimed",NA,"13401139",NA,NA,2017-06-23,8661,"Guy","Male","Dark",3,"2433717000%"
"Sold","0xe4c479","0x_NFT",3.5,1206,2020-09-25,8662,"Girl","Female","Mid",2,"2160000000%"
"Sold","Hemba","0xe4c479",3.25,1236,2020-09-20,8662,"Girl","Female","Mid",2,"2160000000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,8662,"Girl","Female","Mid",2,"2160000000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,8663,"Girl","Female","Dark",4,"2294400000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,8664,"Guy","Male","Dark",3,"1574166000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,8665,"Girl","Female","Dark",2,"0.785280000%"
"Sold","11976269","212711",2.96,1052,2020-09-26,8666,"Guy","Male","Mid",3,"6487899000%"
"Sold","223332","11976269",0.85,332,2020-08-23,8666,"Guy","Male","Mid",3,"6487899000%"
"Sold","11976269","223332",0.79,183,2020-06-26,8666,"Guy","Male","Mid",3,"6487899000%"
"Claimed",NA,"11976269",NA,NA,2017-06-23,8666,"Guy","Male","Mid",3,"6487899000%"
"Sold","0x5d7863","Ouroboro…",2.5,878,2020-09-24,8667,"Guy","Male","Dark",3,"2035143000%"
"Sold","0x11c9a7","0x5d7863",2.19,706,2020-09-23,8667,"Guy","Male","Dark",3,"2035143000%"
"Sold","Pranksy","0x11c9a7",1.99,674,2020-09-23,8667,"Guy","Male","Dark",3,"2035143000%"
