"","date","ethLiquidity","ethVolume","marginalEthRate","tokenLiquidity"
"332","2019-09-29",7304.58300708151,1096.22306868862,168.68379036264,1232164.74865304
"333","2019-09-30",7121.41824872893,1430.27896838088,178.43533221457,1270712.63105085
"334","2019-10-01",7374.2236753482,1920.38838333394,174.933811151515,1290001.05181239
"335","2019-10-02",7479.93222948226,1037.68260027115,179.897944569726,1345624.43360471
"336","2019-10-03",7689.04659794904,1149.69075464573,174.73983611097,1343582.74237523
"337","2019-10-04",7175.54601306192,2137.13969381166,175.591495207328,1259964.85336252
"338","2019-10-05",7243.09403313595,439.357988881417,174.765956312595,1265846.25536306
"339","2019-10-06",7424.59867788772,854.65036768063,168.901040738873,1254022.4437637
"340","2019-10-07",7283.26686596451,3202.30634021682,179.681388232051,1308667.50134101
"341","2019-10-08",7254.96309519052,1115.44141661079,179.914839103071,1305275.51796992
"342","2019-10-09",6936.3771832784,2352.81292823999,192.068584193654,1332260.14502545
"343","2019-10-10",7025.83162289604,1569.84759446919,190.359533742755,1337434.03188959
"344","2019-10-11",7423.77596272733,1263.28603553585,179.283136702138,1330957.84077169
